date,daily_pnl,equity
2024-06-06,0.0057129816780338025,1.0605427959567577
2024-06-07,0.004585582304645009,1.0654060022352159
2024-06-10,-0.004830409102275612,1.0602596553843997
2024-06-11,0.04194832709382501,1.1047357742128507
2024-06-12,0.023972268170601496,1.131218796449938
2024-06-13,0.002332479948511158,1.1338573416100364
2024-06-14,-0.004779576038342003,1.128437984229179
2024-06-17,0.010927101130508543,1.1407685402023584
2024-06-18,-0.008890086465673352,1.1306270092426394
2024-06-20,-0.0017567415166332978,1.1286407898356758
2024-06-21,0.0027834103144244726,1.1317822602513845
2024-06-24,-0.008715016465162428,1.121918759218315
2024-06-25,0.003156986166201526,1.1254606412207693
2024-06-26,0.029504040718897673,1.1586662778068637
2024-06-27,0.011942460613228456,1.172503604193448
2024-06-28,-0.010093956808107707,1.1606684034553687
2024-07-01,0.015580662113387378,1.1787523856752915
2024-07-02,0.011486159294572862,1.1922917233460155
2024-07-03,0.0051374549962418525,1.1984170684170974
2024-07-05,0.012694311907213929,1.213630148478513
2024-07-08,0.0004943211337783979,1.2142300715094967
2024-07-09,0.001373491297278818,1.2158978059456094
2024-07-10,0.01053139421975502,1.2287029050709577
2024-07-11,-0.02347313602624701,1.1998613946443821
2024-07-12,0.00508760916218437,1.2059658204691261
2024-07-15,0.0038233378272929386,1.2105766352089482
2024-07-16,0.0016751058655781748,1.2126044792313186
2024-07-17,-0.02583503354557054,1.1812768018328683
2024-07-18,-0.021388003568688196,1.1560116493796584
2024-07-19,-0.001396154671850447,1.1543976783146634
2024-07-22,-0.002364129083871236,1.1516685331890064
2024-07-23,0.012915530892463223,1.166542943707287
2024-07-24,-0.029343435148353414,1.1323125664908429
2024-07-25,-0.005110924753099155,1.1265254021665196
2024-07-26,0.008446775495512537,1.1360409093286121
2024-07-29,0.00255998471413732,1.138949156691128
2024-07-30,-0.00278388834324389,1.1357784494102683
2024-07-31,0.021996530960312843,1.1607616352367773
2024-08-01,-0.016155727012370613,1.142008687131459
2024-08-02,-0.04048876291091197,1.0957701681559915
2024-08-05,-0.044572922553422656,1.0469284893144237
2024-08-06,-0.0020479509519708006,1.044784431118087
2024-08-07,0.008842018713097533,1.054022434609186
2024-08-08,0.01762353080750001,1.0725980314573174
2024-08-09,0.01030774690069014,1.083654100491758
2024-08-12,0.0031442281982109743,1.0870613562716311
2024-08-13,0.018878792806382827,1.1075837623845086
2024-08-14,0.0006349945907069277,1.1082870720823776
2024-08-15,0.028780822460813926,1.140184485539596
2024-08-16,0.00146909683869767,1.1418595269628342
2024-08-19,0.0029210434936459695,1.1451949483047266
2024-08-20,0.0032247950510168044,1.1488879673064691
2024-08-21,0.0031947102000726146,1.152558331414364
2024-08-22,-0.01617889474281492,1.1339112114854564
2024-08-23,0.005635607237324481,1.1403014897153871
2024-08-26,-0.0036004328341601166,1.1361959107909743
2024-08-27,-0.004910156825050471,1.1306170106850095
2024-08-28,-0.010075948434482451,1.1192249719861986
2024-08-29,0.011147580051364514,1.131701621956901
2024-08-30,0.01681519580687213,1.1507314063250609
2024-09-03,-0.019904450136575713,1.127826730427272
2024-09-04,-0.012593547985281284,1.1136233903785533
2024-09-05,0.016618805400048675,1.1321304807921968
2024-09-06,-0.021778180817866866,1.1074747384720858
2024-09-09,0.011902699949229656,1.1206566779854708
2024-09-10,0.00901996311934461,1.1307649598903469
2024-09-11,0.016462387785932897,1.1493800511548067
2024-09-12,0.004927858818200237,1.1550440337753534
2024-09-13,0.003596609044041632,1.159198275593496
2024-09-16,-0.013016385389650331,1.144109704095353
2024-09-17,0.00550361052029158,1.1504064382991799
2024-09-18,0.004006315881069755,1.1550153298826227
2024-09-19,0.027679164511203114,1.1869851892114054
2024-09-20,-0.005361474053396709,1.1806211989176822
2024-09-23,-0.005811269941949526,1.1737602904315836
2024-09-24,-0.003018306877433319,1.1702175216745159
2024-09-25,0.0012255774997233515,1.1716517139388622
2024-09-26,0.0006126541676854677,1.1723695312444826
2024-09-27,-0.004538844238857143,1.1670483285517819
2024-09-30,0.004666089396516915,1.1724938803828602
2024-10-01,-0.015644577955810035,1.1541507084685003
2024-10-02,-0.004020658823450429,1.1495102622389048
2024-10-03,-0.001621179372378656,1.1476466999134256
2024-10-04,0.0039673230048858366,1.1521997850674734
2024-10-07,-0.012355533885236303,1.1379637415805102
2024-10-08,0.011041186960752736,1.1505282120058582
2024-10-09,0.006777428276404263,1.1583258344427074
2024-10-10,-0.002815076523111526,1.1550650585800541
2024-10-11,0.0035711078944495878,1.1591899205293523
2024-10-14,0.007476805998075653,1.167856958680075
2024-10-15,-0.004361607712324078,1.1627632247622048
2024-10-16,-0.000955486489124191,1.161652220210894
2024-10-17,0.0007643917446111814,1.1625401775781325
2024-10-18,0.0036510478199387464,1.1667846673590705
2024-10-21,-8.073352183846083e-05,1.1666904687236475
2024-10-22,0.009158120465071029,1.177375160581669
2024-10-23,-0.014215134853560685,1.1606386139007678
2024-10-24,-0.0012570264988903115,1.1591796604074593
2024-10-25,0.00285387996152442,1.162487820012103
2024-10-28,0.003035807778030586,1.1660169095779616
2024-10-29,0.006285947938479809,1.1733464311669557
2024-10-30,0.005649811072598654,1.179975616825757
2024-10-31,-0.04668607682949005,1.1248871845217046
2024-11-01,0.03587462708098221,1.1652420927745968
2024-11-04,-0.007758157262177046,1.1562019613703431
2024-11-05,0.01317278162761959,1.1714323573249
2024-11-06,0.029619481176311524,1.206129575982007
2024-11-07,0.012393357355750423,1.2210775708344916
2024-11-08,-0.006043884335449611,1.2136975192317563
2024-11-11,-0.008578865380479306,1.2032853716016454
2024-11-12,0.010008542021201716,1.2153285038068178
2024-11-13,0.014406133715439418,1.2328366887408435
2024-11-14,0.0007652494196355719,1.2337801163014077
2024-11-15,-0.029024840856206213,1.1979698447742078
2024-11-18,-0.001330612728279168,1.1963758108506566
2024-11-19,0.009655065226210846,1.2079268973394806
2024-11-20,-0.007979650410345707,1.198288062977458
2024-11-21,-0.013137303374192277,1.1825457891644497
2024-11-22,0.0018258509862260075,1.1847049415598532
2024-11-25,0.012129440441153605,1.1990747495888439
2024-11-26,0.01961272532374958,1.2225918732951735
2024-11-27,-0.010940844233299829,1.2092156860485528
2024-11-29,0.00578061000384722,1.216205690340134
2024-12-02,0.015661666002867114,1.2352534976530276
2024-12-03,0.006733330120975323,1.2435708672358148
2024-12-04,0.01826940194095905,1.266290163251413
2024-12-05,0.011421575131923767,1.280753191489805
2024-12-06,0.015763701663886076,1.3009426027055202
2024-12-09,0.0006914726271752825,1.3018421689048174
2024-12-10,-0.005337643966156547,1.2948933989070746
2024-12-11,0.017981444787236955,1.3181774530648798
2024-12-12,-0.002166423260915318,1.3153217227685459
2024-12-13,-0.005844309982665996,1.3076345748937523
2024-12-16,0.016853389887690362,1.329672650215061
2024-12-17,-0.0006432292434407905,1.3288173658822393
2024-12-18,-0.04177425775686755,1.2733070067280727
2024-12-19,0.005869077426186864,1.2807801441378661
2024-12-20,0.0031580048590272858,1.2848248540563993
2024-12-23,-0.0012348157952470906,1.2832383320324845
2024-12-24,0.013551264368942606,1.3006278339182176
2024-12-26,-0.005754336892298928,1.293143583190351
2024-12-27,-0.01591791724167063,1.2725594306515298
2024-12-30,-0.012094608087965364,1.2571683230691553
2024-12-31,-0.008234623691852072,1.246816015011364
2025-01-02,-0.0015722111405954697,1.2448557569822905
2025-01-03,0.014711549098372134,1.2631695135715268
2025-01-06,0.012942210239607399,1.279517718984432
2025-01-07,-0.018486183799023503,1.2558643192571783
2025-01-08,0.0026375364093279563,1.2591767071243951
2025-01-10,-0.014787319921769793,1.240556858318106
2025-01-13,-0.0003203794614884403,1.2401594093798922
2025-01-14,-0.0019146365740562157,1.2377849548170334
2025-01-15,0.02563384573283567,1.2695141433992383
2025-01-16,-0.009050978561835787,1.2580237981033844
2025-01-17,0.015983891831336416,1.278131914413516
2025-01-21,-0.005402172175978437,1.271227225748241
2025-01-22,0.011992230167437112,1.2864720752345264
2025-01-23,0.0004921329899406079,1.2871051905833866
2025-01-24,-0.0031778022346539148,1.283015024832516
2025-01-27,0.017105422733640352,1.3049615392058884
2025-01-28,0.024068417319419666,1.336369898117288
2025-01-29,4.1364451503655975e-05,1.3364251763251296
2025-01-30,-0.009822312759846519,1.3232983902631312
2025-01-31,0.00656234824631563,1.3319823351338267
2025-02-03,-0.005534184649397533,1.3246108989414604
2025-02-04,0.011536046267124012,1.3398916715575857
2025-02-05,-0.011050901955914516,1.3250846600636563
2025-02-06,0.008692341366777434,1.3366027482688099
2025-02-07,-0.027564292013057545,1.2997602398100732
2025-02-10,0.011720120662389144,1.314993586652823
2025-02-11,-0.001761057712115821,1.3126778070556653
2025-02-12,-0.011143944303088016,1.2980493986859372
2025-02-13,0.004978627687310944,1.3045119033617323
2025-02-14,-0.006237798463328059,1.2963746210155493
2025-02-18,-0.002957234722340718,1.292540936973121
2025-02-19,0.006217474656067867,1.3005772774906816
2025-02-20,-0.006633934332364644,1.2919493332376428
2025-02-21,-0.023649422768083073,1.2613954772609628
2025-02-24,-0.014091002530436492,1.2436211503989973
2025-02-25,-0.0073379493113619465,1.2344955214348319
2025-02-26,0.0049414900502071655,1.2405957687710274
2025-02-27,-0.01637153092566146,1.2202853167763477
2025-02-28,0.01416054255591681,1.2375652189349196
2025-03-03,-0.027805615863100708,1.203153955851681
2025-03-04,-0.003820875351190244,1.1985568545580803
2025-03-05,0.015564503217592007,1.2172117965773164
2025-03-06,-0.0060189712127854955,1.2098854338138545
2025-03-07,0.0034362224297567745,1.2140428692789618
2025-03-10,-0.04195685579957831,1.163105447678118
2025-03-11,-0.011325850329793661,1.149932289459948
2025-03-12,0.0063592579751260425,1.157245005542551
2025-03-13,-0.01253517976194829,1.1427387313694581
2025-03-14,0.023251421669901462,1.1693090314710575
2025-03-17,0.003034922167249988,1.1728577933710347
2025-03-18,-0.00946441802109027,1.1617573769352776
2025-03-19,0.012498933585130434,1.176278105231627
2025-03-20,-0.003955329325449452,1.17162553794712
2025-03-21,0.009903393847445652,1.183228607091136
2025-03-24,0.014589440665623288,1.2004912506481602
2025-03-25,0.008042859968147686,1.2101466336701099
2025-03-26,-0.010930031588040234,1.1969196927379349
2025-03-27,0.0039084650337253835,1.2015978115051784
2025-03-28,-0.023359275703020765,1.1735293569420826
2025-03-31,0.013062656290374175,1.188858767578481
2025-04-01,0.0027982428182588013,1.1921854830867815
2025-04-02,0.01315531574242823,1.2078690595403274
2025-04-03,-0.06953607105414894,1.1238785907920232
2025-04-04,-0.05003824698444115,1.0676416762854464
2025-04-07,0.011565545037387659,1.0799895341763177
2025-04-08,-0.021954756542659992,1.0562786268848559
2025-04-09,0.12915390887049572,1.192701140403395
2025-04-10,-0.04310640049996933,1.1412880873683962
2025-04-11,0.02821866053768496,1.1734937084815484
2025-04-14,0.009203212902512192,1.1842936209204626
2025-04-15,-0.010627695277586169,1.171707309198131
2025-04-16,-0.025758472530593657,1.141525918660255
2025-04-17,-0.004219783835859914,1.1367089260404775
2025-04-21,-0.028224931441518553,1.1046253945340228
2025-04-22,0.03454386739372017,1.142783427682542
2025-04-23,0.03358861264996138,1.181167937577766
2025-04-24,0.024658281453480257,1.210293509026385
2025-04-25,0.010179606828359389,1.2226138210951893
2025-04-28,-0.0032221917879575734,1.218674324881013
2025-04-29,0.0013238919422682857,1.2202877179999723
2025-04-30,-0.006376582941314157,1.2125064521538784
2025-05-01,0.053797554156325145,1.2777363336785204
2025-05-02,0.011034261315013949,1.291835210276017
2025-05-05,-0.008531306771010327,1.2808141677995597
2025-05-06,-0.0068739232128255945,1.2720099495602064
2025-05-07,0.010045615820171161,1.2847880728329235
2025-05-08,0.014490369130175651,1.3034051262623196
2025-05-09,0.003190041792557441,1.30756304308773
2025-05-12,0.05135069724585217,1.3747073170431934
2025-05-13,0.004942589178233536,1.3815019305516496
2025-05-14,0.0028213930810514487,1.3853996905399673
2025-05-15,-0.0018625052275983434,1.3828193763740235
2025-05-16,0.0008086383647056827,1.3839375771732179
2025-05-19,-0.0008064764175992334,1.3828214641537981
2025-05-20,-0.00536088484506142,1.3754083175231904
2025-05-21,-0.01764080562789272,1.3511450067347768
2025-05-22,0.0007238693763612081,1.3521230592281754
2025-05-23,-0.02026660929659324,1.3247201094658836
2025-05-27,0.024322260989938282,1.3569402977069325
2025-05-28,-0.003089694673183929,1.3527477664972787
2025-05-29,0.00027052687345024973,1.353113721121116
2025-05-30,0.004081904752808008,1.35863700245045
2025-06-02,0.0038646384761539254,1.3638876432852463
2025-06-03,0.004974240053984502,1.3706719478296103
2025-06-04,-0.0001349169240254522,1.3704870209865612
2025-06-05,-0.0012921218030376713,1.3687161848259641
2025-06-06,0.011085761727056553,1.3838894463229108
2025-06-09,-0.0035370568233014654,1.3789945507140993
2025-06-10,0.0010925627907349411,1.3805011888488359
2025-06-11,-0.007791904139367367,1.369744455921043
2025-06-12,0.007668521666308159,1.3802483709585789
2025-06-13,-0.01098513805886564,1.3650861520480744
2025-06-16,0.009414369030414482,1.3779375768417634
2025-06-17,-0.00815323217293562,1.3667029318579602
2025-06-18,0.004703434375707971,1.3731311294090418
2025-06-20,0.00828538743820334,1.3845080528196536
2025-06-23,0.010250903004875078,1.3987005105785761
2025-06-24,0.0012507275679319307,1.400449903866437
2025-06-25,0.0053488690267530226,1.4079407269807473
2025-06-26,0.0038721758045991983,1.413392520998072
2025-06-27,-0.0013187355013054014,1.4115286301033523
2025-06-30,0.01165211567660851,1.4279759249821613
2025-07-01,0.0010701497999046627,1.4295040731325495
2025-07-02,0.010139877697973088,1.443999069602868
2025-07-03,0.010503113035965406,1.4591655550547358
2025-07-07,-0.009551543800770224,1.445228271343055
2025-07-08,-0.0009621478131754957,1.443837748122243
2025-07-09,0.009627241478042614,1.457737922778529
2025-07-10,0.0009916344446790348,1.459183465914071
2025-07-11,-0.0011078529993665542,1.457566905134732
2025-07-14,-0.006312417805668047,1.448366133849807
2025-07-15,0.003957573582757945,1.4540981493992924
2025-07-16,0.002312941546709635,1.4574613934220315
2025-07-17,0.005679340836331148,1.4657388134310694
2025-07-18,0.0011493689323017198,1.4674234880860957
2025-07-21,0.0030877459475192603,1.4719545190147278
2025-07-22,-0.00017745372739041976,1.4716933151987794
2025-07-23,1.071957168458093e-05,1.4717090911207693
2025-07-24,0.004041288405106924,1.477656692006406
2025-07-25,0.0030504192835750787,1.482164164474206
2025-07-28,-0.000780288153224229,1.4810076493355335
2025-07-29,-0.006425517174583062,1.4714914092490392
2025-07-30,-0.005600371186753882,1.4632505111591252
2025-07-31,0.004974882234644928,1.4705300101319259
2025-08-01,-0.05384989085336084,1.39134212958973
2025-08-04,-0.005821213128382296,1.3832428305188909
2025-08-05,-0.008422311668985216,1.3715927282863714
2025-08-06,0.022791135261282014,1.4028528836801368
2025-08-07,0.011991626486782925,1.4196753714771355
2025-08-08,0.022330915400477935,1.4513780220937333
2025-08-11,-0.005989361719364982,1.4426851941278775
2025-08-12,0.0075424204557428265,1.4535665324472649
2025-08-13,-0.0012054291987886323,1.451814360906671
2025-08-14,0.01511950821671959,1.473765080065551
2025-08-15,-0.00338124431490866,1.4687819202670687
2025-08-18,-0.003059748592935896,1.4642878168532019
2025-08-19,-0.010800179726206893,1.448473245260292
2025-08-20,-0.011538641767252333,1.431759831373784
2025-08-21,-0.004461567299150093,1.42537193852989
2025-08-22,0.01403677029999506,1.4453795570230927
2025-08-25,-0.0035176687611228608,1.4402951905073869
2025-08-26,0.006825830208418204,1.4501264009277914
2025-08-27,0.0027121884784085957,1.4540594170446242
2025-08-28,0.006351861375661128,1.4632954008936665
2025-08-29,-0.0038848703572696985,1.4576106879668056
2025-09-02,-0.008917510981077514,1.4446124286507256
2025-09-03,0.02175471856114297,1.4760395654659515
2025-09-04,0.005925382419457837,1.4847856643575876
2025-09-05,-0.008294766397937636,1.4724697141207348
2025-09-08,-0.0005433870601378454,1.4716695931316366
2025-09-09,-0.00720894868407046,1.4610604025548437
2025-09-10,-0.014163467819986841,1.440366720560201
2025-09-11,0.006230154666366117,1.4493404280055777
